PriceHub;TradeDate;WtdAvgPrice;Change;DailyVolumeMWh;NumberTrades;NumberCounterparties
ABC;1/16/2014;38.9;-0.95;6800;17;12
ABC;1/17/2014;38.95;0.05;24800;31;15
ABC;1/21/2014;37.26;-1.69;13600;34;20
ABC;1/22/2014;38.25;0.99;11200;28;15
ABC;1/23/2014;39.5;1.25;20000;25;14
ABC;1/24/2014;44.27;4.77;16000;39;19
ABC;1/27/2014;46.08;1.81;12800;32;20
ABC;1/28/2014;42.34;-3.74;11200;27;17
ABC;1/29/2014;42.29;-0.05;18400;23;20
ABC;1/30/2014;47.95;5.66;10400;26;17
ABC;1/31/2014;48.18;0.23;8400;21;14
ABC;2/3/2014;50.93;2.75;14400;35;19
ABC;2/4/2014;74.51;23.58;15200;38;18
ABC;2/5/2014;171.33;96.82;17600;42;16
ABC;2/6/2014;107.38;-63.95;16000;20;15
ABC;2/7/2014;57.72;-49.66;17600;44;21
ABC;2/10/2014;59.15;1.43;16400;40;18
ABC;2/11/2014;59.93;0.78;16800;41;19
ABC;2/12/2014;50.62;-9.31;20800;26;17
ABC;2/13/2014;45.67;-4.95;11600;29;17
ABC;2/14/2014;49.08;3.41;36000;43;18
ABC;2/18/2014;46.01;-3.07;14000;35;16
ABC;2/19/2014;45.88;-0.13;17600;43;15
ABC;2/20/2014;47.56;1.68;39200;49;18
ABC;2/21/2014;56.83;9.27;20400;51;21
ABC;2/24/2014;61.77;4.94;15600;39;19
ABC;2/25/2014;46.01;-15.76;10400;25;17
ABC;2/26/2014;43.23;-2.78;27200;29;15
ABC;2/27/2014;43.44;0.21;16800;42;19
ABC;2/28/2014;47.38;3.94;16400;41;20
ABC;3/3/2014;64.73;17.35;12400;31;14
ABC;3/4/2014;59.99;-4.74;16800;41;16
ABC;3/5/2014;43.97;-16.02;16400;37;17
ABC;3/6/2014;40.07;-3.9;22400;28;14
ABC;3/7/2014;39.73;-0.34;10000;20;12
ABC;3/10/2014;41.03;1.3;14800;37;16
ABC;3/11/2014;40.01;-1.02;17200;43;17
ABC;3/12/2014;38.99;-1.02;12800;31;16
ABC;3/13/2014;37.9;-1.09;27200;34;15
ABC;3/14/2014;39.35;1.45;8000;20;13
ABC;3/17/2014;40.76923077;1.42;10400;26;12
ABC;3/18/2014;40.3875;-0.38;8000;20;13
ABC;3/19/2014;41.7890625;1.4;12800;32;15
ABC;3/20/2014;39.45689655;-2.33;23200;29;16
ABC;3/21/2014;39.272;-0.19;10000;25;14
ABC;3/24/2014;37.83333333;-1.44;12000;30;14
ABC;3/25/2014;40.14423077;2.31;10400;26;12
ABC;3/26/2014;40.45833333;0.32;9600;24;15
ABC;3/27/2014;39.92857143;-0.53;11200;13;9
ABC;3/28/2014;41.79736842;1.87;7600;18;14
ABC;3/31/2014;41.675;-0.12;8000;20;12
ABC;4/1/2014;39.8625;-1.82;8000;19;11
ABC;4/2/2014;39.26415094;-0.6;21200;50;15
ABC;4/3/2014;40.01470588;0.75;13600;17;9
ABC;4/4/2014;40.12;0.11;10000;24;14
ABC;4/7/2014;42.36363636;2.24;4400;11;10
ABC;4/8/2014;42.29411765;-0.07;6800;16;10
ABC;4/9/2014;42.50735294;0.22;13600;34;16
ABC;4/10/2014;44.5;1.99;27200;34;14
ABC;4/11/2014;42.83928571;-1.66;11200;28;12
ABC;4/14/2014;40.08653846;-2.75;10400;26;14
ABC;4/15/2014;39.92045455;-0.17;17600;22;10
ABC;4/16/2014;37.74;-2.18;20000;25;14
ABC;4/17/2014;41.23529412;3.5;6800;17;11
ABC;4/21/2014;41.16176471;-0.08;6800;17;14
ABC;4/22/2014;42.31;1.15;10000;18;9
ABC;4/23/2014;41.15217391;-1.16;9200;23;10
ABC;4/24/2014;39.07142857;-2.08;11200;14;12
ABC;4/25/2014;41.57142857;2.5;8400;21;13
ABC;4/28/2014;39.53846154;-2.03;5200;13;13
ABC;4/29/2014;41.5;1.96;2800;7;9
ABC;4/30/2014;43.04807692;1.55;10400;26;16
ABC;5/1/2014;41.38636364;-1.66;8800;11;10
ABC;5/2/2014;42.29166667;0.9;7200;18;13
ABC;5/5/2014;40.25;-2.04;4800;11;11
ABC;5/6/2014;40.175;-0.07;8000;20;15
ABC;5/7/2014;38.86538462;-1.31;10400;26;15
ABC;5/8/2014;38.6547619;-0.22;16800;21;12
ABC;5/9/2014;44.36612903;5.72;12400;31;18
ABC;5/12/2014;46.8362069;2.47;11600;28;16
ABC;5/12/2014;46.8362069;2.47;11600;28;16
ABC;5/13/2014;48.34210526;1.5;7600;17;12
ABC;5/14/2014;45.76315789;-2.58;7600;19;12
ABC;5/15/2014;44.59090909;-1.17;8800;11;13
ABC;5/16/2014;43.75;-0.84;4000;10;9
ABC;5/19/2014;39.52083333;-4.23;4800;12;10
ABC;5/20/2014;40.16666667;0.65;6000;12;8
ABC;5/21/2014;39.27941176;-0.89;13600;17;11
ABC;5/22/2014;38.7;-0.58;8000;20;13
ABC;5/23/2014;44.53125;5.83;3200;8;7
ABC;5/27/2014;43.15909091;-1.37;4400;11;8
ABC;5/28/2014;42.85;-0.31;4000;9;11
ABC;5/29/2014;43.671875;0.82;12800;16;12
ABC;5/30/2014;44.175;0.51;8000;19;11
ABC;6/2/2014;44.140625;-0.04;6400;16;9
ABC;6/3/2014;46.26851852;2.13;10800;27;13
ABC;6/4/2014;46.32894737;0.06;7600;18;11
ABC;6/5/2014;46.30555556;-0.02;7200;8;7
ABC;6/6/2014;46.32894737;0.06;7600;18;11
ABC;6/9/2014;47.85833333;;12000;28;13
ABC;6/10/2014;46.6;-1.26;8000;18;9
ABC;6/11/2014;46.16666667;-0.43;8400;21;10
ABC;6/12/2014;43.48809524;-2.68;16800;20;10
ABC;6/13/2014;45.30681818;1.82;8800;21;8
ABC;6/16/2014;41.0472973;-4.26;14800;37;12
ABC;6/17/2014;41.51724138;0.47;11600;26;14
ABC;6/18/2014;42.08333333;0.56;14400;36;12
ABC;6/19/2014;44.11764706;2.04;13600;17;8
ABC;6/20/2014;47.48863636;3.37;8800;22;10
ABC;6/23/2014;46.1;-1.39;6000;13;10
ABC;6/24/2014;43.79878049;-2.3;16400;41;16
ABC;6/25/2014;45.3125;1.51;9600;24;15
ABC;6/26/2014;45.54411765;0.23;13600;17;11
ABC;6/27/2014;47;1.46;4000;10;9
ABC;6/30/2014;57.38125;10.38;16000;39;18
ABC;7/1/2014;49.96296296;-7.42;21600;27;12
ABC;7/2/2014;41.90344828;-8.06;11600;28;12
ABC;7/3/2014;53.58333333;11.68;8400;17;11
ABC;7/7/2014;45.55357143;-8.03;11200;28;17
ABC;7/8/2014;40.97794118;-4.57;13600;34;14
ABC;7/9/2014;41.60416667;0.62;9600;24;15
ABC;7/10/2014;43.73809524;2.14;16800;21;13
ABC;7/11/2014;58.96428571;15.22;11200;28;14
ABC;7/14/2014;52.15625;-6.8;6400;16;9
ABC;7/15/2014;46.57352941;-5.59;6800;17;13
ABC;7/16/2014;40.48;-6.09;10000;25;15
ABC;7/17/2014;40.33333333;-0.15;7200;9;11
ABC;7/18/2014;41.70454545;1.37;8800;22;10
ABC;7/21/2014;42.57142857;0.87;8400;19;15
ABC;7/22/2014;43.74242424;1.17;13200;32;19
ABC;7/23/2014;43.45512821;-0.28;15600;37;18
ABC;7/24/2014;44.38541667;0.93;19200;23;16
ABC;7/25/2014;46.7375;2.35;8000;20;13
ABC;7/28/2014;44.23214286;-2.51;5600;14;10
ABC;7/29/2014;42.79347826;-1.44;9200;23;15
ABC;7/30/2014;47.54807692;4.76;10400;26;14
ABC;7/31/2014;47.25625;-0.29;32000;40;16
ABC;8/1/2014;47.5;0.24;11200;23;15
ABC;8/4/2014;40.96724138;-6.53;11600;28;17
ABC;8/5/2014;40.17592593;-0.79;10800;27;14
ABC;8/6/2014;39.86184211;-0.32;15200;37;18
ABC;8/7/2014;39.75675676;-0.1;29600;36;16
ABC;8/8/2014;45.76190476;6;8400;20;14
ABC;8/11/2014;42.45454545;-3.31;13200;33;18
ABC;8/12/2014;41.62096774;-0.83;12400;29;16
ABC;8/13/2014;40.21590909;-1.4;8800;19;12
ABC;8/14/2014;39.61538462;-0.6;10400;12;11
ABC;8/15/2014;43.52678571;3.91;11200;28;16
ABC;8/18/2014;40.575;-2.95;12000;30;18
ABC;8/19/2014;39.88235294;-0.7;6800;17;13
ABC;8/20/2014;39.67857143;-0.2;8400;21;14
ABC;8/21/2014;39.34558824;-0.33;27200;34;14
ABC;8/22/2014;40.58064516;1.23;12400;31;17
ABC;8/25/2014;40.625;0.05;19200;47;17
ABC;8/26/2014;39.43;-1.2;16400;41;15
ABC;8/27/2014;42.08333333;2.65;31200;38;17
ABC;8/28/2014;41.47916667;-0.6;9600;23;13
ABC;8/29/2014;45.4625;3.98;8000;20;15
ABC;9/2/2014;41.28787879;-4.17;13200;33;13
ABC;9/3/2014;40.22021277;-1.07;18800;47;16
ABC;9/4/2014;38.72916667;-1.49;28800;34;15
ABC;9/5/2014;38.39;-0.34;17600;36;16
ABC;9/8/2014;37.78;-0.61;13600;34;18
ABC;9/9/2014;38.63;0.85;14400;36;15
ABC;9/10/2014;38.62;-0.01;8000;20;11
ABC;9/11/2014;40.01;1.39;21600;27;13
ABC;9/12/2014;54.12;14.11;11600;26;15
ABC;9/15/2014;42.61;-11.51;15600;39;18
ABC;9/16/2014;39.19;-3.42;11200;26;13
ABC;9/17/2014;38.15;-1.04;13600;32;15
ABC;9/18/2014;39.03;0.88;23200;29;15
ABC;9/19/2014;39.55;0.52;10400;26;13
ABC;9/22/2014;41.39;1.84;13200;32;12
ABC;9/23/2014;43.96;2.57;11200;28;12
ABC;9/24/2014;44.31;0.35;5200;13;11
ABC;9/25/2014;40.1;-4.21;26400;33;13
ABC;9/26/2014;39.6;-0.5;9600;24;12
ABC;9/29/2014;41.04;1.44;6800;14;9
ABC;9/30/2014;40.83;-0.21;16400;38;15
ABC;10/1/2014;40.87;0.04;7600;18;12
ABC;10/2/2014;40.16;-0.71;29600;36;14
ABC;10/3/2014;41.48;1.32;10800;24;13
ABC;10/6/2014;38.1;-3.38;19200;47;20
ABC;10/7/2014;35.86;-2.24;24800;58;19
ABC;10/8/2014;37.84;1.98;15200;36;13
ABC;10/9/2014;38.1;0.26;12000;14;11
ABC;10/10/2014;37.82;-0.28;14000;35;16
ABC;10/13/2014;40.29;2.47;12000;29;15
ABC;10/14/2014;37.81;-2.48;20400;49;18
ABC;10/15/2014;40.11;2.3;14000;35;17
ABC;10/16/2014;37.99;-2.12;20000;24;13
ABC;10/17/2014;39.31;1.32;12000;29;14
ABC;10/20/2014;37.14;-2.17;12000;29;14
ABC;10/21/2014;36.63;-0.51;8400;18;15
ABC;10/22/2014;38.68;2.05;12000;28;16
ABC;10/23/2014;37.93;-0.75;9600;12;9
ABC;10/24/2014;37.58;-0.35;5200;13;9
ABC;10/27/2014;38.59;1.01;9200;22;14
ABC;10/28/2014;38.41;-0.18;6800;17;11
ABC;10/29/2014;36.96;-1.45;18400;23;11
ABC;10/30/2014;33.77;-3.19;13200;33;14
ABC;10/31/2014;34.94;1.17;10000;25;16
ABC;11/3/2014;36.5;1.56;8400;21;14
ABC;11/4/2014;38.43;1.93;12000;30;14
ABC;11/5/2014;39.93;1.5;13600;34;15
ABC;11/6/2014;38.72;-1.21;20800;25;15
ABC;11/7/2014;40.61;1.89;11600;29;18
ABC;11/10/2014;38.85;-1.76;25600;32;16
ABC;11/12/2014;42.51;3.66;6800;17;16
ABC;11/13/2014;38.17;-4.34;17600;20;12
ABC;11/14/2014;37.29;-0.88;11600;25;12
ABC;11/17/2014;38.93;1.64;17600;41;15
ABC;11/18/2014;40.37;1.44;12800;32;14
ABC;11/19/2014;42.1;1.73;13600;33;18
ABC;11/20/2014;40.58;-1.52;10400;13;8
ABC;11/21/2014;40.49;-0.09;13200;33;14
ABC;11/24/2014;37.38;-3.11;16000;20;13
ABC;11/25/2014;35.77;-1.61;10400;13;8
ABC;11/28/2014;33.65;-1.53;13600;34;17
ABC;12/2/2014;35.55;1.9;18800;47;20
ABC;12/3/2014;34.36;-1.19;11600;29;16
ABC;12/4/2014;31.63;-2.73;30400;36;19
ABC;12/5/2014;31.71;0.08;12000;30;13
ABC;12/8/2014;31.48;-0.23;13600;34;17
ABC;12/9/2014;31.34;-0.14;11600;29;16
ABC;12/10/2014;30.43;-0.91;12400;31;16
ABC;12/11/2014;30.2;-0.23;17600;22;12
ABC;12/14/2014;34.61;4.41;12400;26;14
ABC;12/15/2014;34.04;-0.57;7200;18;11
ABC;12/16/2014;33.16;-0.88;6400;16;9
ABC;12/17/2014;32.28;-0.88;7600;19;11
ABC;12/18/2014;32.23;-0.05;8800;11;8
ABC;12/19/2014;32.65;0.42;7200;16;8
ABC;12/22/2014;28.17;-4.48;10000;24;11
ABC;12/23/2014;24.9;-3.27;20000;25;10
ABC;12/26/2014;25.75;0.85;12800;15;10
ABC;12/29/2014;35.08;9.33;5200;13;11
ABC;12/30/2014;32.64;-2.44;4400;10;10
ABC;12/31/2014;30.89;-1.75;7600;19;13
ABC;1/2/2015;27.43;-3.46;8800;11;8
ABC;1/5/2015;32.23;4.8;11200;28;15
ABC;1/6/2015;28.58;-3.65;13600;31;15
ABC;1/7/2015;26.79;-1.79;19200;46;18
ABC;1/8/2015;24.92;-1.87;14400;18;9
ABC;1/9/2015;27.06;2.14;1600;4;6
ABC;1/12/2015;25.08;-1.98;6000;15;11
ABC;1/13/2015;25.9;0.82;10400;25;16
ABC;1/14/2015;26.55;0.65;11200;13;11
ABC;1/15/2015;25.68;-0.87;4000;10;9
ABC;1/16/2015;25.35;-0.33;12000;15;11
ABC;1/20/2015;24.48;-0.87;4800;12;9
ABC;1/21/2015;24.11;-0.37;9600;24;12
ABC;1/22/2015;23.16;-0.95;19200;24;14
ABC;1/23/2015;24.25;1.09;2800;7;9
ABC;1/26/2015;23.31;-0.94;4400;11;7
ABC;1/27/2015;23.43;0.12;4400;11;12
ABC;1/28/2015;25.25;1.82;5200;13;11
ABC;1/29/2015;24.28;-0.97;7200;9;8
ABC;1/30/2015;24.73;0.45;11600;26;14
ABC;2/2/2015;24.36;-0.37;16000;38;15
ABC;2/3/2015;24.26;-0.1;18000;41;17
ABC;2/4/2015;23.83;-0.43;11200;27;16
ABC;2/5/2015;21.73;-2.1;30400;36;15
ABC;2/6/2015;22.12;0.39;11600;26;12
ABC;2/9/2015;22.64;0.52;16000;38;14
ABC;2/10/2015;23.26;0.62;13600;32;13
ABC;2/11/2015;25.02;1.76;9600;12;12
ABC;2/12/2015;21.85;-3.17;7200;18;10
ABC;2/13/2015;23.04;1.19;25600;32;15
ABC;2/17/2015;23.3;0.26;9200;22;13
ABC;2/18/2015;23.33;0.03;9200;23;13
ABC;2/19/2015;23.47;0.14;20000;25;13
ABC;2/20/2015;26.08;2.61;15200;38;16
ABC;2/23/2015;28;1.92;12000;30;16
ABC;2/24/2015;27.71;-0.29;15200;38;14
ABC;2/25/2015;27.34;-0.37;14800;37;16
ABC;2/26/2015;25.41;-1.93;19200;24;13
ABC;2/27/2015;25.22;-0.19;14800;32;15
ABC;3/2/2015;25.8;0.58;12800;31;14
ABC;3/3/2015;27.41;1.61;18400;42;14
ABC;3/4/2015;29.07;1.66;9200;23;12
ABC;3/5/2015;26.68;-2.39;18400;23;16
ABC;3/6/2015;25.68;-1;14800;27;13
ABC;3/9/2015;25.55;-0.13;14000;30;15
ABC;3/10/2015;24.68;-0.87;15600;37;17
ABC;3/11/2015;24.28;-0.4;15200;38;14
ABC;3/12/2015;23.1;-1.18;26400;33;14
ABC;3/13/2015;24.51;1.41;14800;37;16
ABC;3/16/2015;25.35;0.84;16800;41;18
ABC;3/17/2015;25.17;-0.18;13200;33;14
ABC;3/18/2015;24.69;-0.48;10800;27;13
ABC;3/19/2015;23.28;-1.41;21600;24;13
ABC;3/20/2015;24.45;1.17;14000;29;14
ABC;3/23/2015;23.67;-0.78;9600;23;15
ABC;3/24/2015;23.63;-0.04;13600;30;15
ABC;3/25/2015;26.28;2.65;7600;18;13
ABC;3/26/2015;24.38;-1.9;13600;14;11
ABC;3/27/2015;25.9;1.52;9600;22;10
ABC;3/30/2015;25.7;-0.2;8800;21;11
ABC;3/31/2015;25;-0.7;8800;11;6
ABC;4/1/2015;24.83;-0.17;18400;19;9
ABC;4/2/2015;23.47;-1.36;6800;17;13
ABC;4/6/2015;22.78;-0.69;9600;22;12
ABC;4/7/2015;22.83;0.05;6400;16;14
ABC;4/8/2015;22.18;-0.65;8000;18;13
ABC;4/9/2015;23.9;1.72;16000;20;8
ABC;4/10/2015;23.55;-0.35;10000;24;11
ABC;4/13/2015;22.76;-0.79;7200;18;13
ABC;4/14/2015;22.67;-0.09;5200;13;12
ABC;4/15/2015;23.77;1.1;10000;25;15
ABC;4/16/2015;23.84;0.07;20800;26;14
ABC;4/17/2015;23.98;0.14;12000;30;13
ABC;4/20/2015;23.46;-0.52;6800;17;11
ABC;4/21/2015;23.71;0.25;4800;11;10
ABC;4/22/2015;24.04;0.33;10400;22;11
ABC;4/23/2015;23.23;-0.81;16800;21;11
ABC;4/24/2015;26.4;3.17;13600;28;18
ABC;4/27/2015;25.18;-1.22;19200;46;15
ABC;4/28/2015;24.25;-0.93;10800;24;9
ABC;4/28/2015;24.25;-0.93;10800;24;9
ABC;4/29/2015;28.67;4.42;6400;16;13
ABC;4/30/2015;25.15;-3.52;13600;17;10
ABC;5/1/2015;25.28;0.13;6800;17;13
ABC;5/4/2015;24.2;-1.08;12000;30;14
ABC;5/5/2015;24.13;-0.07;13600;32;12
ABC;5/6/2015;25.21;1.08;15600;37;15
ABC;5/7/2015;23.72;-1.49;15200;19;11
ABC;5/8/2015;24.76;1.04;11200;25;11
ABC;5/11/2015;24.36;-0.4;11600;24;13
ABC;5/12/2015;23.88;-0.48;8800;22;13
ABC;5/13/2015;24.14;0.26;9600;21;12
ABC;5/14/2015;21.18;-2.96;27200;27;12
ABC;5/15/2015;24.53;3.35;7200;18;7
ABC;5/18/2015;23.1;-1.43;11600;20;12
ABC;5/19/2015;23.75;0.65;3200;8;7
ABC;5/20/2015;23.45;-0.3;11200;14;8
ABC;5/21/2015;20.67;-2.78;4800;12;10
ABC;5/22/2015;23.88;3.21;1600;4;5
ABC;5/26/2015;23.97;0.09;3200;8;6
ABC;5/27/2015;25.86;1.89;19200;23;15
ABC;5/28/2015;26.44;0.58;9600;24;14
ABC;5/29/2015;25.9;-0.54;8800;21;12
ABC;6/1/2015;24.15;-1.75;7200;18;11
ABC;6/2/2015;23.88;-0.27;10800;23;13
ABC;6/3/2015;23.74;-0.14;9200;23;12
ABC;6/4/2015;22.83;-0.91;20800;22;11
ABC;6/5/2015;25.95;3.12;16400;39;17
ABC;6/8/2015;27.04;1.09;18000;42;18
ABC;6/9/2015;26.87;-0.17;23600;49;18
ABC;6/10/2015;26.05;-0.82;13200;30;15
ABC;6/11/2015;27.99;1.94;30400;35;16
ABC;6/12/2015;30.96;2.97;10400;26;16
ABC;6/15/2015;34.47;3.51;12800;23;15
ABC;6/16/2015;37.49;3.02;6800;17;13
ABC;6/17/2015;42.68;5.19;8000;19;13
ABC;6/18/2015;37.39;-5.29;14400;18;14
ABC;6/19/2015;36.83;-0.56;14400;34;17
ABC;6/22/2015;35.11;-1.72;10400;26;14
ABC;6/23/2015;36.92;1.81;14400;36;17
ABC;6/24/2015;36.94;0.02;15600;38;19
ABC;6/25/2015;37.35;0.41;46400;57;21
ABC;6/26/2015;36.78;-0.57;21600;52;21
ABC;6/29/2015;41.73;4.95;18000;42;20
ABC;6/30/2015;60.77;19.04;28400;66;18
ABC;7/1/2015;59.57;-1.2;36800;46;18
ABC;7/2/2015;36.99;-22.58;10800;27;11
ABC;7/6/2015;32.59;-4.4;18400;46;17
ABC;7/7/2015;30.07;-2.52;16800;42;17
ABC;7/8/2015;27.02;-3.05;12400;25;13
ABC;7/9/2015;24.84;-2.18;27200;30;16
ABC;7/10/2015;28.28;3.44;7200;18;14
ABC;7/13/2015;29.03;0.75;11200;26;14
ABC;7/14/2015;31.09;2.06;12400;31;16
ABC;7/15/2015;32.17;1.08;14000;35;17
ABC;7/16/2015;30.09;-2.08;27200;34;18
ABC;7/17/2015;30.77;0.68;8800;19;13
ABC;7/20/2015;29.5;-1.27;8800;22;14
ABC;7/21/2015;28.78;-0.72;12800;30;21
ABC;7/22/2015;27.88;-0.9;14000;34;18
ABC;7/23/2015;27.68;-0.2;13600;17;13
ABC;7/24/2015;31.49;3.81;12800;31;18
ABC;7/27/2015;33.47;1.98;19600;47;16
ABC;7/28/2015;36.87;3.4;18000;43;20
ABC;7/29/2015;36.68;-0.19;32800;40;16
ABC;7/30/2015;30.55;-6.13;26000;60;24
ABC;7/31/2015;34.76;4.21;11200;27;16
ABC;8/3/2015;39;4.24;13200;32;20
ABC;8/4/2015;41.08;2.08;17600;43;18
ABC;8/5/2015;39.18;-1.9;17200;43;18
ABC;8/6/2015;34.04;-5.14;25600;32;15
ABC;8/7/2015;32.87;-1.17;10400;25;16
ABC;8/10/2015;35.35;2.48;13600;34;16
ABC;8/11/2015;38.53;3.18;14800;34;12
ABC;8/12/2015;39.6;1.07;14400;33;16
ABC;8/13/2015;38.66;-0.94;30400;32;17
ABC;8/14/2015;39.26;0.6;14400;30;17
ABC;8/17/2015;39.02;-0.24;15200;36;18
ABC;8/18/2015;36.05;-2.97;10000;19;15
ABC;8/19/2015;32.66;-3.39;8000;19;14
ABC;8/20/2015;27.55;-5.11;28000;29;15
ABC;8/21/2015;31.35;3.8;10000;23;15
ABC;8/24/2015;31.99;0.64;8800;22;13
ABC;8/25/2015;32.9;0.91;10800;27;13
ABC;8/26/2015;35.84;2.94;23200;50;17
ABC;8/27/2015;32.71;-3.13;25600;25;14
ABC;8/28/2015;33.61;0.9;14800;29;19
ABC;8/31/2015;28.98;-4.63;12000;27;16
ABC;9/1/2015;26.25;-2.73;10800;24;17
ABC;9/2/2015;26.65;0.4;16800;21;14
ABC;9/3/2015;25.59;-1.06;5600;13;14
ABC;9/4/2015;29.33;3.74;10800;27;20
ABC;9/8/2015;38.58;9.25;19600;48;20
ABC;9/9/2015;39.15;0.57;16400;39;19
ABC;9/10/2015;33.43;-5.72;32800;36;21
ABC;9/11/2015;28.87;-4.56;23600;53;20
ABC;9/14/2015;26.07;-2.8;16800;41;16
ABC;9/15/2015;27.37;1.3;15600;36;16
ABC;9/16/2015;26.56;-0.81;17200;43;16
ABC;9/17/2015;27.55;0.99;30400;36;17
ABC;9/18/2015;31.98;4.43;9600;20;13
ABC;9/21/2015;27.53;-4.45;9600;18;16
ABC;9/22/2015;27.7;0.17;14400;33;21
ABC;9/23/2015;32.1;4.4;8800;21;14
ABC;9/24/2015;31.06;-1.04;21600;27;19
ABC;9/25/2015;29.65;-1.41;9600;22;13
ABC;9/28/2015;29.95;0.3;11600;29;15
ABC;9/29/2015;29.91;-0.04;11600;28;14
ABC;9/30/2015;28.13;-1.78;20000;49;18
ABC;10/1/2015;25.75;-2.38;31200;30;15
ABC;10/2/2015;25.2;-0.55;18000;38;20
ABC;10/5/2015;25.1;-0.1;9600;20;15
ABC;10/6/2015;23.65;-1.45;22400;54;18
ABC;10/7/2015;25.34;1.69;16400;38;18
ABC;10/8/2015;28.56;3.22;41600;46;22
ABC;10/9/2015;32.63;4.07;16800;42;18
ABC;10/12/2015;34.71;2.08;13600;33;18
ABC;10/13/2015;35.8;1.09;11600;27;17
ABC;10/14/2015;32.14;-3.66;11200;26;14
ABC;10/15/2015;28.82;-3.32;20000;22;13
ABC;10/16/2015;27.41;-1.41;10400;25;18
ABC;10/19/2015;25.91;-1.5;12800;29;15
ABC;10/20/2015;25.8;-0.11;18400;42;18
ABC;10/21/2015;25.26;-0.54;9200;22;15
ABC;10/22/2015;23.76;-1.5;24000;27;17
ABC;10/23/2015;25.59;1.83;15200;33;14
ABC;10/26/2015;25.4;-0.19;15600;38;16
ABC;10/27/2015;24.91;-0.49;14400;33;17
ABC;10/28/2015;25.27;0.36;11600;29;17
ABC;10/29/2015;22.11;-3.16;16000;18;12
ABC;10/30/2015;23.18;1.07;8000;20;9
ABC;11/2/2015;22.63;-0.55;12000;27;17
ABC;11/3/2015;23.05;0.42;8000;19;13
ABC;11/4/2015;23.51;0.46;8000;19;12
ABC;11/5/2015;23.76;0.25;17600;20;13
ABC;11/6/2015;24.88;1.12;6800;17;12
ABC;11/9/2015;24;-0.88;10800;24;13
ABC;11/10/2015;23.91;-0.09;23200;28;14
ABC;11/12/2015;23.12;-0.79;12000;14;8
ABC;11/13/2015;22.67;-0.45;14400;33;14
ABC;11/16/2015;23.11;0.44;18000;41;16
ABC;11/17/2015;22.69;-0.42;6400;16;13
ABC;11/18/2015;21.85;-0.84;9600;24;14
ABC;11/19/2015;21.86;0.01;17600;16;11
ABC;11/20/2015;21.17;-0.69;8000;17;12
ABC;11/23/2015;21.79;0.62;20800;23;11
ABC;11/24/2015;20.36;-1.43;7600;18;12
ABC;11/25/2015;21.33;0.97;12800;16;12
ABC;11/30/2015;24.06;2.73;26400;65;23
ABC;12/1/2015;18.86;-5.2;10000;24;14
ABC;12/2/2015;20.1;1.24;8800;22;15
ABC;12/3/2015;19.72;-0.38;7200;9;7
ABC;12/4/2015;21.14;1.42;10400;22;13
ABC;12/7/2015;19.25;-1.89;4000;8;7
ABC;12/8/2015;18.92;-0.33;3600;9;11
ABC;12/9/2015;19.31;0.39;3600;9;8
ABC;12/10/2015;19.32;0.01;11200;14;9
ABC;12/11/2015;19.75;0.43;8000;15;12
ABC;12/14/2015;20.69;0.94;3200;6;6
ABC;12/15/2015;22.66;1.97;7200;17;13
ABC;12/16/2015;23.91;1.25;8800;21;12
ABC;12/17/2015;22.2;-1.71;14400;18;15
ABC;12/18/2015;22;-0.2;8800;22;13
ABC;12/21/2015;20.93;-1.07;11200;14;12
ABC;12/22/2015;20.4;-0.53;5200;13;12
ABC;12/23/2015;21.1;0.7;12000;15;12
ABC;12/28/2015;27.87;6.77;13200;32;14
ABC;12/29/2015;27.9;0.03;14400;18;15
ABC;12/30/2015;24.15;-3.75;4800;12;9
ABC;12/31/2015;22.95;-1.2;2000;5;5
ABC;1/4/2016;24.02;1.07;5200;13;9
ABC;1/5/2016;22.83;-1.19;4000;10;9
ABC;12/30/2015;24.15;-3.75;4800;12;9
ABC;12/31/2015;22.95;-1.2;2000;5;5
ABC;1/4/2016;24.02;1.07;5200;13;9
ABC;1/5/2016;22.83;-1.19;4000;10;9
ABC;1/6/2016;23.6;0.77;6000;15;13
ABC;1/7/2016;21.97;-1.63;7200;7;6
ABC;1/8/2016;21.81;-0.16;8400;21;11
ABC;1/11/2016;23.07;1.26;5200;12;10
ABC;1/12/2016;22.05;-1.02;4400;8;9
ABC;1/13/2016;20.04;-2.01;5600;7;7
ABC;1/15/2016;19.59;-0.45;4400;11;8
ABC;1/15/2016;20.23;0.64;8000;9;7
ABC;1/19/2016;20.98;0.75;4800;12;11
ABC;1/20/2016;18.95;-2.03;6400;15;9
ABC;1/21/2016;20.42;1.47;10400;13;8
ABC;1/22/2016;22.1;1.68;7200;18;10
ABC;1/25/2016;20.1;-2;11600;29;10
ABC;1/26/2016;20.95;0.85;10000;25;11
ABC;1/27/2016;20.61;-0.34;19200;24;14
ABC;1/28/2016;19.13;-1.48;8800;18;12
ABC;1/29/2016;22.08;2.95;8000;20;8
ABC;2/1/2016;23.09;1.01;6400;16;9
ABC;2/3/2016;20.82;-2.27;5600;13;7
ABC;2/3/2016;21.23;0.41;14400;35;15
ABC;2/4/2016;20.11;-1.12;21600;26;8
ABC;2/5/2016;20.55;0.44;6000;15;10
ABC;2/8/2016;20.15;-0.4;6000;14;9
ABC;2/9/2016;19.77;-0.38;5200;13;8
